int_player_id,str_player_name,str_positions,dt_date_of_birth,int_height,int_weight,int_overall_rating,int_potential_rating,str_best_position,int_best_overall_rating,int_value,int_wage,str_player_image_url,int_team_id,str_nationality
172,Edin Višća,RM,1990-02-17,172,63,83,83,RM,83,35000000,59000,https://cdn.sofifa.com/players/205/678/21_120.png,60.0,Bosnia Herzegovina
173,Samuel Yves Umtiti,CB,1993-11-14,182,75,83,86,CB,85,42000000,170000,https://cdn.sofifa.com/players/205/600/21_120.png,5.0,France
174,Luiz Frello Filho Jorge,"CM, CDM",1991-12-20,180,68,83,83,CM,83,36500000,125000,https://cdn.sofifa.com/players/205/498/21_120.png,9.0,Italy
175,Cristian Portugués Manzanera,"RW, RM, CF",1992-05-21,167,66,83,83,RW,83,36500000,50000,https://cdn.sofifa.com/players/205/070/21_120.png,27.0,Spain
176,Juan Bernat Velasco,"LB, LM",1993-03-01,170,67,83,84,LB,83,38000000,95000,https://cdn.sofifa.com/players/205/069/21_120.png,7.0,Spain
177,Thorgan Hazard,"LM, CF, RM",1993-03-29,175,71,83,83,LM,83,38500000,79000,https://cdn.sofifa.com/players/203/486/21_120.png,12.0,Belgium
178,Allan Marques Loureiro,"CM, CDM",1991-01-08,175,74,83,83,CDM,85,35500000,115000,https://cdn.sofifa.com/players/199/914/21_120.png,21.0,Brazil
179,Francesco Acerbi,CB,1988-02-10,192,88,83,83,CB,83,23500000,75000,https://cdn.sofifa.com/players/199/845/21_120.png,16.0,Italy
180,Sergio Roberto Carnicer,"RB, CM",1992-02-07,178,68,83,83,RB,83,33000000,175000,https://cdn.sofifa.com/players/199/564/21_120.png,5.0,Spain
181,Anthony Lopes,GK,1990-10-01,184,81,83,84,GK,83,28000000,69000,https://cdn.sofifa.com/players/199/482/21_120.png,41.0,Portugal
182,Dušan Tadić,"CF, LW, CAM",1988-11-20,181,76,83,83,CF,83,30500000,30000,https://cdn.sofifa.com/players/199/434/21_120.png,35.0,Serbia
183,Charles Mariano Aránguiz Sandoval,"CDM, CM",1989-04-17,171,70,83,83,CDM,83,25500000,79000,https://cdn.sofifa.com/players/199/042/21_120.png,23.0,Chile
184,Wilfried Zaha,"LM, CF",1992-11-10,180,66,83,83,LM,83,38500000,82000,https://cdn.sofifa.com/players/198/717/21_120.png,36.0,Ivory Coast
185,Joël Andre Job Matip,CB,1991-08-08,194,90,83,84,CB,84,34500000,115000,https://cdn.sofifa.com/players/197/061/21_120.png,1.0,Cameroon
186,Aitor Fernández Abarisketa,GK,1991-05-03,182,78,83,83,GK,83,25000000,31000,https://cdn.sofifa.com/players/193/314/21_120.png,55.0,Spain
187,Alexandre Lacazette,ST,1991-05-28,176,77,83,83,ST,83,36500000,125000,https://cdn.sofifa.com/players/193/301/21_120.png,14.0,France
188,Koen Casteels,GK,1992-06-25,197,86,83,85,GK,83,31000000,53000,https://cdn.sofifa.com/players/192/984/21_120.png,44.0,Belgium
189,Konstantinos Manolas,CB,1991-06-14,189,83,83,84,CB,83,33500000,84000,https://cdn.sofifa.com/players/192/774/21_120.png,17.0,Greece
190,Lukáš Hrádecký,GK,1989-11-24,192,82,83,83,GK,83,24000000,64000,https://cdn.sofifa.com/players/190/941/21_120.png,23.0,Finland
191,Iker Muniain Goñi,"LW, CAM, RW",1992-12-19,170,66,83,83,LW,83,38500000,41000,https://cdn.sofifa.com/players/189/575/21_120.png,26.0,Spain
192,Philippe Coutinho Correia,"CAM, LW, CM",1992-06-12,172,68,83,83,CAM,83,36500000,190000,https://cdn.sofifa.com/players/189/242/21_120.png,5.0,Brazil
193,Kevin Trapp,GK,1990-07-08,189,88,83,83,GK,83,25000000,35000,https://cdn.sofifa.com/players/188/943/21_120.png,38.0,Germany
194,Oscar dos Santos Emboaba Júnior,"CAM, CM, LW",1991-09-09,179,66,83,83,CAM,83,36500000,25000,https://cdn.sofifa.com/players/188/152/21_120.png,238.0,Brazil
195,José Paulo Bezzera Maciel Júnior,"CM, CAM, CDM",1988-07-25,183,80,83,83,CM,83,30000000,39000,https://cdn.sofifa.com/players/187/961/21_120.png,198.0,Brazil
196,İlkay Gündoğan,"CM, CDM",1990-10-24,180,80,83,83,CM,83,35500000,160000,https://cdn.sofifa.com/players/186/942/21_120.png,2.0,Germany
197,Kieran Trippier,RB,1990-09-19,173,69,83,83,RB,83,32000000,71000,https://cdn.sofifa.com/players/186/345/21_120.png,8.0,England
198,Fernando Francisco Reges,"CDM, CM",1987-07-25,183,76,83,83,CDM,83,24000000,39000,https://cdn.sofifa.com/players/184/134/21_120.png,19.0,Brazil
199,Jérôme Boateng,CB,1988-09-03,192,90,83,83,CB,83,25000000,90000,https://cdn.sofifa.com/players/183/907/21_120.png,4.0,Germany
200,Yuri Berchiche Izeta,LB,1990-02-10,181,80,83,83,LB,83,31500000,35000,https://cdn.sofifa.com/players/183/512/21_120.png,26.0,Spain
201,Arturo Erasmo Vidal Pardo,"CM, CDM, CAM",1987-05-22,180,75,83,83,CM,83,22500000,125000,https://cdn.sofifa.com/players/181/872/21_120.png,13.0,Chile
202,Edin Džeko,ST,1986-03-17,193,80,83,83,ST,83,17500000,39000,https://cdn.sofifa.com/players/180/930/21_120.png,30.0,Bosnia Herzegovina
203,Éver Maximiliano David Banega,"CM, CDM",1988-06-29,174,71,83,83,CM,83,28500000,55000,https://cdn.sofifa.com/players/178/562/21_120.png,218.0,Argentina
204,Radja Nainggolan,"CAM, CM, CF",1988-05-04,176,65,83,83,CDM,85,29000000,125000,https://cdn.sofifa.com/players/178/518/21_120.png,13.0,Belgium
205,Marcelo Vieira da Silva Júnior,LB,1988-05-12,174,75,83,83,LB,83,25000000,170000,https://cdn.sofifa.com/players/176/676/21_120.png,3.0,Brazil
206,Gareth Frank Bale,RW,1989-07-16,185,82,83,83,RW,83,35000000,200000,https://cdn.sofifa.com/players/173/731/21_120.png,11.0,Wales
207,Jan Bert Lieve Vertonghen,"CB, LB",1987-04-24,189,86,83,83,CB,83,17500000,21000,https://cdn.sofifa.com/players/172/871/21_120.png,28.0,Belgium
208,Blaise Matuidi,"CDM, CM",1987-04-09,180,75,83,83,CDM,83,18000000,14000,https://cdn.sofifa.com/players/170/890/21_120.png,209.0,France
209,Carlos Alberto Vela Garrido,"RW, LW, CAM",1989-03-01,177,77,83,83,RW,83,30000000,17000,https://cdn.sofifa.com/players/169/416/21_120.png,229.0,Mexico
210,Renato Soares de Oliveira Augusto,"CM, CAM, LM",1988-02-08,186,86,83,83,CM,83,28500000,33000,https://cdn.sofifa.com/players/169/195/21_120.png,188.0,Brazil
211,Gonzalo Gerardo Higuaín,ST,1987-12-10,186,89,83,83,ST,83,29500000,17000,https://cdn.sofifa.com/players/167/664/21_120.png,209.0,Argentina
212,Steve Mandanda,GK,1985-03-28,185,82,83,83,GK,83,4000000,28000,https://cdn.sofifa.com/players/163/705/21_120.png,33.0,France
213,João Filipe Iria Santos Moutinho,CM,1986-09-08,170,61,83,83,CM,83,22500000,110000,https://cdn.sofifa.com/players/162/347/21_120.png,31.0,Portugal
214,Zlatan Ibrahimović,ST,1981-10-03,195,95,83,83,ST,83,12500000,49000,https://cdn.sofifa.com/players/041/236/21_120.png,25.0,Sweden
215,Sergio Reguilón Rodríguez,"LB, LM",1996-12-16,178,68,82,89,LB,82,58000000,85000,https://cdn.sofifa.com/players/245/279/21_120.png,11.0,Spain
216,Jiří Pavlenka,GK,1992-04-14,196,81,82,83,GK,82,24000000,32000,https://cdn.sofifa.com/players/236/583/21_120.png,91.0,Czech Republic
217,Houssem Aouar,"CM, LM",1998-06-30,175,70,82,89,CAM,85,61500000,70000,https://cdn.sofifa.com/players/234/906/21_120.png,41.0,France
218,Josué Durval Chiamulera Vaz,CB,1992-02-29,185,80,82,82,CB,82,26500000,41000,https://cdn.sofifa.com/players/230/375/21_120.png,104.0,Brazil
219,Raphael William Anjos Rochedo,GK,1988-02-29,190,85,82,82,GK,82,15000000,32000,https://cdn.sofifa.com/players/230/168/21_120.png,104.0,Brazil
220,Fabián Ruiz Peña,CM,1996-04-03,189,70,82,88,CM,84,48000000,70000,https://cdn.sofifa.com/players/226/271/21_120.png,17.0,Spain
221,Giovani Lo Celso,"CM, CAM",1996-04-09,177,68,82,87,CAM,84,46000000,95000,https://cdn.sofifa.com/players/226/226/21_120.png,11.0,Argentina
222,Marcos Llorente Moreno,"CM, RM, ST",1995-01-30,184,74,82,85,CM,84,40000000,65000,https://cdn.sofifa.com/players/226/161/21_120.png,8.0,Spain
223,Nicolas Pépé,"RM, RW",1995-05-29,183,73,82,85,LM,83,40500000,100000,https://cdn.sofifa.com/players/226/110/21_120.png,14.0,Ivory Coast
224,Presnel Kimpembe,CB,1995-08-13,189,80,82,87,CB,84,41500000,75000,https://cdn.sofifa.com/players/225/850/21_120.png,7.0,France
225,Konrad Laimer,"CDM, CM, RB",1997-05-27,180,72,82,86,CDM,83,40000000,53000,https://cdn.sofifa.com/players/225/375/21_120.png,15.0,Austria
226,Rúben Diogo da Silva Neves,CM,1997-03-13,180,80,82,87,CM,83,46000000,89000,https://cdn.sofifa.com/players/224/293/21_120.png,31.0,Portugal
227,David Soria Solís,GK,1993-04-04,192,85,82,84,GK,82,28000000,30000,https://cdn.sofifa.com/players/223/952/21_120.png,42.0,Spain
228,Robin Gosens,LM,1994-07-05,183,76,82,82,LM,82,34000000,68000,https://cdn.sofifa.com/players/223/697/21_120.png,24.0,Germany
229,Marco Asensio Willemsen,"LW, RW",1996-01-21,182,76,82,86,CAM,84,43500000,160000,https://cdn.sofifa.com/players/220/834/21_120.png,3.0,Spain
230,Lucas Hernández Pi,"CB, LB",1996-02-14,182,76,82,87,CB,85,41500000,70000,https://cdn.sofifa.com/players/220/814/21_120.png,4.0,France
231,Djené Dakonam Ortega,CB,1991-12-31,178,72,82,83,CB,83,29000000,39000,https://cdn.sofifa.com/players/217/940/21_120.png,42.0,Togo
232,Andrej Kramarić,"ST, CAM",1991-06-19,177,73,82,82,ST,82,30500000,56000,https://cdn.sofifa.com/players/216/354/21_120.png,39.0,Croatia
233,Mike Maignan,GK,1995-07-03,191,91,82,86,GK,82,34500000,31000,https://cdn.sofifa.com/players/215/698/21_120.png,40.0,France
234,Gerónimo Rulli,GK,1992-05-20,189,84,82,84,GK,82,26000000,35000,https://cdn.sofifa.com/players/215/316/21_120.png,20.0,Argentina
235,Ángel Martín Correa,"RM, ST",1995-03-09,171,70,82,85,CAM,84,40500000,65000,https://cdn.sofifa.com/players/214/997/21_120.png,8.0,Argentina
236,Anderson Souza Conceição,"CAM, RW",1994-02-01,190,80,82,85,CAM,84,40000000,36000,https://cdn.sofifa.com/players/212/523/21_120.png,198.0,Brazil
237,Marcel Halstenberg,"LB, CB, LWB",1991-09-27,188,87,82,82,LB,82,27500000,65000,https://cdn.sofifa.com/players/210/665/21_120.png,15.0,Germany
238,Fernando Pacheco Flores,GK,1992-05-18,186,81,82,84,GK,82,26000000,28000,https://cdn.sofifa.com/players/209/960/21_120.png,63.0,Spain
239,Yannick Ferreira Carrasco,LM,1993-09-04,185,73,82,82,LM,82,33500000,68000,https://cdn.sofifa.com/players/208/418/21_120.png,8.0,Belgium
240,Emre Can,"CM, CB, CDM",1994-01-12,186,86,82,84,CB,86,37500000,72000,https://cdn.sofifa.com/players/208/333/21_120.png,12.0,Germany
241,Matthias Ginter,CB,1994-01-19,191,86,82,83,CB,83,31500000,48000,https://cdn.sofifa.com/players/207/862/21_120.png,22.0,Germany
242,Lucas Ariel Ocampos,"RW, LW",1994-07-11,188,84,82,83,ST,84,36500000,40000,https://cdn.sofifa.com/players/205/632/21_120.png,19.0,Argentina
243,Florian Thauvin,"RW, RM",1993-01-26,179,70,82,82,RW,82,32500000,59000,https://cdn.sofifa.com/players/204/970/21_120.png,33.0,France
244,Tomáš Vaclík,GK,1989-03-29,188,85,82,82,GK,82,16000000,29000,https://cdn.sofifa.com/players/204/120/21_120.png,19.0,Czech Republic
245,Nick Pope,GK,1992-04-19,200,76,82,83,GK,82,24000000,59000,https://cdn.sofifa.com/players/203/841/21_120.png,49.0,England
246,Harry Maguire,CB,1993-03-05,194,100,82,85,CB,84,34500000,120000,https://cdn.sofifa.com/players/203/263/21_120.png,10.0,England
247,Karim Bellarabi,"RM, RW",1990-04-08,184,81,82,82,RM,82,29500000,79000,https://cdn.sofifa.com/players/202/857/21_120.png,23.0,Germany
248,Gabriel Armando de Abreu,CB,1990-11-26,185,72,82,83,CB,83,28000000,46000,https://cdn.sofifa.com/players/201/305/21_120.png,45.0,Brazil
249,Álvaro Borja Morata Martín,ST,1992-10-23,190,84,82,83,ST,83,35500000,100000,https://cdn.sofifa.com/players/201/153/21_120.png,6.0,Spain
250,Agustín Federico Marchesín,GK,1988-03-16,188,85,82,82,GK,82,15000000,16000,https://cdn.sofifa.com/players/201/095/21_120.png,34.0,Argentina
251,Lucas Rodrigues Moura da Silva,"RM, CF",1992-08-13,174,70,82,82,RM,82,32500000,110000,https://cdn.sofifa.com/players/200/949/21_120.png,11.0,Brazil
252,Danilo Luís Hélio Pereira,"CDM, CM",1991-09-09,188,83,82,82,CDM,82,27000000,20000,https://cdn.sofifa.com/players/200/888/21_120.png,7.0,Portugal
253,Steven Berghuis,RW,1991-12-19,182,75,82,82,RW,82,30500000,25000,https://cdn.sofifa.com/players/200/260/21_120.png,84.0,Netherlands
254,James David Rodríguez Rubio,"CAM, RW",1991-07-12,180,75,82,82,CAM,82,30500000,105000,https://cdn.sofifa.com/players/198/710/21_120.png,21.0,Colombia
255,Rodrigo Moreno Machado,"ST, CAM",1991-03-06,182,77,82,82,ST,82,30500000,140000,https://cdn.sofifa.com/players/198/329/21_120.png,69.0,Spain
256,Mattia Perin,GK,1992-11-10,188,77,82,84,GK,82,28000000,20000,https://cdn.sofifa.com/players/198/009/21_120.png,112.0,Italy
257,Norberto Murara Neto,GK,1989-07-19,190,84,82,82,GK,82,20500000,125000,https://cdn.sofifa.com/players/194/404/21_120.png,5.0,Brazil
258,Oliver Baumann,GK,1990-06-02,187,82,82,82,GK,82,20500000,37000,https://cdn.sofifa.com/players/193/698/21_120.png,39.0,Germany
259,Mário Figueira Fernandes,"RWB, RM",1990-09-19,187,80,82,82,RWB,82,27000000,60000,https://cdn.sofifa.com/players/193/525/21_120.png,97.0,Russia
260,Alphonse Areola,GK,1993-02-27,195,94,82,86,GK,82,32000000,71000,https://cdn.sofifa.com/players/193/105/21_120.png,78.0,France
261,Daley Blind,"CB, CDM, LB",1990-03-09,180,72,82,82,CB,82,25000000,23000,https://cdn.sofifa.com/players/190/815/21_120.png,35.0,Netherlands
262,Sergio Canales Madrazo,"CM, LM, RM",1991-02-16,176,65,82,82,CAM,83,29500000,36000,https://cdn.sofifa.com/players/190/286/21_120.png,32.0,Spain
263,Aaron Ramsey,"CM, CAM",1990-12-26,183,76,82,82,CM,82,29500000,100000,https://cdn.sofifa.com/players/186/561/21_120.png,6.0,Wales
264,Aleksandar Kolarov,LB,1985-11-10,187,81,82,82,LB,82,11000000,105000,https://cdn.sofifa.com/players/185/103/21_120.png,13.0,Serbia
265,Marko Arnautović,ST,1989-04-19,192,83,82,82,ST,82,25500000,24000,https://cdn.sofifa.com/players/184/200/21_120.png,238.0,Austria
266,Néstor Fernando Muslera Micol,GK,1986-06-16,190,74,82,82,GK,82,5000000,64000,https://cdn.sofifa.com/players/182/494/21_120.png,73.0,Uruguay
267,Ivan Perišić,"LM, LW",1989-02-02,186,80,82,82,LM,82,25000000,115000,https://cdn.sofifa.com/players/181/458/21_120.png,13.0,Croatia
268,Willian Borges da Silva,"RW, LW, RM",1988-08-09,175,77,82,82,RW,82,25000000,110000,https://cdn.sofifa.com/players/180/403/21_120.png,14.0,Brazil
269,Sergio Asenjo Andrés,GK,1989-06-28,189,87,82,82,GK,82,16000000,34000,https://cdn.sofifa.com/players/178/750/21_120.png,20.0,Spain
270,Lars Bender,"RB, CDM, CM",1989-04-27,185,78,82,82,RB,82,22000000,72000,https://cdn.sofifa.com/players/177/457/21_120.png,23.0,Germany
271,Dimitri Payet,"LW, CAM",1987-03-29,175,77,82,82,LW,82,19000000,59000,https://cdn.sofifa.com/players/177/388/21_120.png,33.0,France
272,Mesut Özil,"CAM, RW",1988-10-15,180,71,82,82,CAM,82,25000000,100000,https://cdn.sofifa.com/players/176/635/21_120.png,14.0,Germany
273,Ivan Rakitić,CM,1988-03-10,184,78,82,82,CM,82,24000000,39000,https://cdn.sofifa.com/players/168/651/21_120.png,19.0,Croatia
274,Raúl Albiol Tortajada,CB,1985-09-04,187,74,82,82,CB,82,10000000,41000,https://cdn.sofifa.com/players/157/481/21_120.png,20.0,Spain
275,Gianluigi Buffon,GK,1978-01-28,192,92,82,82,GK,82,3400000,41000,https://cdn.sofifa.com/players/001/179/21_120.png,6.0,Italy
276,Renan Augusto Lodi dos Santos,LB,1998-04-08,173,70,81,87,LB,81,38500000,49000,https://cdn.sofifa.com/players/251/573/21_120.png,8.0,Brazil
277,João Félix Sequeira,"CF, ST",1999-11-10,181,70,81,93,CAM,83,62500000,52000,https://cdn.sofifa.com/players/242/444/21_120.png,8.0,Portugal
278,Moussa Diaby,"LM, LW",1999-07-07,170,67,81,88,LM,82,51000000,54000,https://cdn.sofifa.com/players/241/852/21_120.png,23.0,France
279,Dominik Livaković,GK,1995-01-09,187,79,81,86,GK,81,30000000,950,https://cdn.sofifa.com/players/241/671/21_120.png,160.0,Croatia
280,Ferran Torres García,"RM, LM, CF",2000-02-29,184,77,81,89,RM,82,56500000,95000,https://cdn.sofifa.com/players/241/461/21_120.png,2.0,Spain
281,Rúben dos Santos Gato Alves Dias,CB,1997-05-14,187,82,81,87,CB,83,37000000,105000,https://cdn.sofifa.com/players/239/818/21_120.png,2.0,Portugal
282,Marc Cucurella Saseta,"LM, LB",1998-07-22,172,66,81,89,LM,82,58000000,28000,https://cdn.sofifa.com/players/239/231/21_120.png,42.0,Spain
283,Tomáš Souček,"CDM, CM",1995-02-27,192,86,81,86,CDM,82,34500000,46000,https://cdn.sofifa.com/players/236/792/21_120.png,29.0,Czech Republic
284,Manuel Lazzari,RM,1993-11-29,174,67,81,82,RM,81,30500000,70000,https://cdn.sofifa.com/players/235/374/21_120.png,16.0,Italy
285,Alphonso Davies,"LB, LM, RM",2000-11-02,181,72,81,89,LB,81,53000000,40000,https://cdn.sofifa.com/players/234/396/21_120.png,4.0,Canada
286,Raphael Dias Belloli,"RM, RW",1996-12-14,176,68,81,85,LM,82,37000000,100000,https://cdn.sofifa.com/players/233/419/21_120.png,69.0,Brazil
287,Richarlison de Andrade,"ST, LW",1997-05-10,181,71,81,88,ST,83,52000000,90000,https://cdn.sofifa.com/players/231/943/21_120.png,21.0,Brazil
288,Marvin Oswaldo Rangel Azevedo,ST,1992-02-29,184,79,81,81,ST,81,26500000,56000,https://cdn.sofifa.com/players/230/430/21_120.png,52.0,Brazil
289,Nuno Ailton Padrenda Mendes,"CAM, CM, ST",1996-02-29,180,75,81,81,CAM,81,29500000,43000,https://cdn.sofifa.com/players/230/384/21_120.png,77.0,Brazil
290,Welington Kauê Dano Nascimento,"LB, LM",2000-02-29,178,69,81,81,LB,81,0,0,https://cdn.sofifa.com/players/230/347/21_120.png,,Brazil
291,Lourival Adnan Beretta Barbosa,"ST, CF",1992-02-29,188,83,81,81,ST,81,26500000,53000,https://cdn.sofifa.com/players/230/294/21_120.png,87.0,Brazil
292,Rosberto J. Dourado Santos,"CDM, CM, CAM",2000-02-29,175,70,81,81,CDM,81,25500000,31000,https://cdn.sofifa.com/players/230/258/21_120.png,87.0,Brazil
293,Adryan Juliano Zonta Torres,"LWB, LB",1992-02-29,172,68,81,81,LWB,81,23500000,48000,https://cdn.sofifa.com/players/230/256/21_120.png,103.0,Brazil
294,Juan Everton Mestres de Mesquita,"CB, CDM",1996-02-29,181,82,81,81,CB,81,0,0,https://cdn.sofifa.com/players/230/225/21_120.png,,Brazil
295,Ben Chilwell,LB,1996-12-21,178,77,81,85,LB,81,34500000,79000,https://cdn.sofifa.com/players/229/984/21_120.png,9.0,England
296,Christian Pulisic,"LW, RW, LM",1998-09-18,177,69,81,87,RM,82,41500000,83000,https://cdn.sofifa.com/players/227/796/21_120.png,9.0,United States
297,Marko Dmitrović,GK,1992-01-24,194,94,81,82,GK,81,20500000,30000,https://cdn.sofifa.com/players/227/290/21_120.png,64.0,Serbia
298,Benjamin Pavard,"RB, CB",1996-03-28,186,76,81,85,CB,82,34500000,65000,https://cdn.sofifa.com/players/226/851/21_120.png,4.0,France
299,Mikel Merino Zazón,CM,1996-06-22,189,83,81,85,CAM,83,36500000,33000,https://cdn.sofifa.com/players/225/193/21_120.png,27.0,Spain
300,Gonçalo Manuel Ganchinho Guedes,"LM, ST, CAM",1996-11-29,179,68,81,87,LM,81,40500000,39000,https://cdn.sofifa.com/players/224/411/21_120.png,45.0,Portugal
301,Lucas Torreira Di Pascua,"CDM, CM",1996-02-11,166,60,81,85,CDM,82,33500000,74000,https://cdn.sofifa.com/players/223/959/21_120.png,8.0,Uruguay
302,Wout Weghorst,ST,1992-08-07,197,84,81,81,ST,81,28000000,62000,https://cdn.sofifa.com/players/223/689/21_120.png,44.0,Netherlands
303,Éverton Sousa Soares,LM,1996-03-22,174,72,81,86,CAM,82,39000000,17000,https://cdn.sofifa.com/players/222/716/21_120.png,28.0,Brazil
304,Naby Deco Keïta,CM,1995-02-10,172,64,81,85,CAM,83,35500000,95000,https://cdn.sofifa.com/players/220/971/21_120.png,1.0,Guinea
305,Davinson Sánchez Mina,CB,1996-06-12,187,79,81,84,CB,83,31500000,79000,https://cdn.sofifa.com/players/220/793/21_120.png,11.0,Colombia
306,James Maddison,"CAM, CM, LW",1996-11-23,175,73,81,85,CAM,83,37000000,82000,https://cdn.sofifa.com/players/220/697/21_120.png,18.0,England
307,Matteo Politano,"RM, RW, ST",1993-08-03,171,67,81,81,RM,81,28000000,105000,https://cdn.sofifa.com/players/216/409/21_120.png,17.0,Italy
308,Youri Tielemans,CM,1997-05-07,176,72,81,85,CM,83,36500000,82000,https://cdn.sofifa.com/players/216/393/21_120.png,18.0,Belgium
309,Iñaki Williams Arthuer,"ST, RW",1994-06-15,186,79,81,84,ST,83,34000000,35000,https://cdn.sofifa.com/players/216/201/21_120.png,26.0,Spain
310,Ander Capa Rodríguez,RB,1992-02-08,175,75,81,81,RB,81,23500000,31000,https://cdn.sofifa.com/players/216/189/21_120.png,26.0,Spain
311,Ignacio Martín Fernández,"CM, CAM",1990-01-12,182,70,81,81,CM,81,24500000,24000,https://cdn.sofifa.com/players/215/998/21_120.png,57.0,Argentina
312,Carlos Joaquín Correa,"CF, ST, CAM",1994-08-13,188,77,81,84,CAM,83,34500000,73000,https://cdn.sofifa.com/players/215/330/21_120.png,16.0,Argentina
313,Walter Daniel Benítez,GK,1993-01-19,191,93,81,84,GK,81,25500000,35000,https://cdn.sofifa.com/players/215/223/21_120.png,75.0,Argentina
314,Thomas Lemar,"LM, CAM, RM",1995-11-12,171,66,81,85,CAM,84,37000000,54000,https://cdn.sofifa.com/players/213/565/21_120.png,8.0,France
315,Odisseas Vlachodimos,GK,1994-04-26,188,77,81,86,GK,81,29500000,14000,https://cdn.sofifa.com/players/211/990/21_120.png,28.0,Greece
316,Jonathan Castro Otto,LWB,1994-03-03,170,70,81,84,LWB,81,31000000,86000,https://cdn.sofifa.com/players/210/455/21_120.png,31.0,Spain
317,Adrien Rabiot,"CM, CDM",1995-04-03,192,80,81,82,CM,82,30500000,83000,https://cdn.sofifa.com/players/210/008/21_120.png,6.0,France
318,Frederico Rodrigues Santos,"CDM, CM",1993-03-05,169,62,81,83,CM,82,28000000,115000,https://cdn.sofifa.com/players/209/297/21_120.png,10.0,Brazil
319,Quincy Anton Promes,"CAM, LW, ST",1992-01-04,174,72,81,81,RM,82,26000000,24000,https://cdn.sofifa.com/players/208/808/21_120.png,35.0,Netherlands
320,Marten de Roon,"CDM, CM",1991-03-29,185,76,81,81,CDM,81,22000000,63000,https://cdn.sofifa.com/players/208/461/21_120.png,24.0,Netherlands
321,Hakan Çalhanoğlu,"CAM, LW",1994-02-08,178,76,81,81,CAM,81,28000000,50000,https://cdn.sofifa.com/players/208/128/21_120.png,25.0,Turkey
